date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:40:06	3924/3924	---M--	200	added ('OK')	text/x-c	etag:%22f54-466ede27d7e00%22	http://todbot.com/arduino/sketches/GPSWiiUI/wiichuck_funcs.h	F:/temp/nunchuk/nunchuk/todbot.com/arduino/sketches/GPSWiiUI/wiichuck_funcs.h	(from http://todbot.com/arduino/sketches/GPSWiiUI/)
21:40:06	614/614	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2019:40:07%20GMT	http://todbot.com/arduino/sketches/ScaryShiftyServoEyeballs/	F:/temp/nunchuk/nunchuk/todbot.com/arduino/sketches/ScaryShiftyServoEyeballs/index.html	(from http://todbot.com/arduino/sketches/)
21:40:06	729/729	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2019:40:07%20GMT	http://todbot.com/arduino/sketches/SerLCDTest/	F:/temp/nunchuk/nunchuk/todbot.com/arduino/sketches/SerLCDTest/index.html	(from http://todbot.com/arduino/sketches/)
21:40:06	7275/7275	---M--	200	added ('OK')	text/x-c	etag:%221c6b-457dc7f1ef700%22	http://todbot.com/arduino/sketches/GPSWiiUITester/AFSoftSerial.cpp	F:/temp/nunchuk/nunchuk/todbot.com/arduino/sketches/GPSWiiUITester/AFSoftSerial.cpp	(from http://todbot.com/arduino/sketches/GPSWiiUITester/)
21:40:06	1693/1693	---M--	200	added ('OK')	text/x-c	etag:%2269d-457dc7f1ef700%22	http://todbot.com/arduino/sketches/GPSWiiUITester/AFSoftSerial.h	F:/temp/nunchuk/nunchuk/todbot.com/arduino/sketches/GPSWiiUITester/AFSoftSerial.h	(from http://todbot.com/arduino/sketches/GPSWiiUITester/)
21:40:06	575/575	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2019:40:07%20GMT	http://todbot.com/arduino/sketches/SerialHelloWorld/	F:/temp/nunchuk/nunchuk/todbot.com/arduino/sketches/SerialHelloWorld/index.html	(from http://todbot.com/arduino/sketches/)
21:40:06	2459/2459	---M--	200	added ('OK')	text/plain	etag:%2299b-457dc7f2e3940%22	http://todbot.com/arduino/sketches/GPSWiiUITester/GPSWiiUITester.pde	F:/temp/nunchuk/nunchuk/todbot.com/arduino/sketches/GPSWiiUITester/GPSWiiUITester.pde	(from http://todbot.com/arduino/sketches/GPSWiiUITester/)
21:40:07	575/575	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2019:40:08%20GMT	http://todbot.com/arduino/sketches/SerialMotorSpeed/	F:/temp/nunchuk/nunchuk/todbot.com/arduino/sketches/SerialMotorSpeed/index.html	(from http://todbot.com/arduino/sketches/)
21:40:07	1947/1947	---M--	200	added ('OK')	text/plain	etag:%2279b-479891bb26840%22	http://todbot.com/arduino/sketches/I2CScanner/I2CScanner.pde	F:/temp/nunchuk/nunchuk/todbot.com/arduino/sketches/I2CScanner/I2CScanner.pde	(from http://todbot.com/arduino/sketches/I2CScanner/)
21:40:07	572/572	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2019:40:08%20GMT	http://todbot.com/arduino/sketches/SerialReadBasic/	F:/temp/nunchuk/nunchuk/todbot.com/arduino/sketches/SerialReadBasic/index.html	(from http://todbot.com/arduino/sketches/)
